freq,words
0.3414539493012426,inside
0.3414282023890104,studied
0.3413497105098158,majority
0.3402787430709415,assignment
0.34020813671401845,craxweb
0.3399673000011922,"170,860"
0.33946902405698204,quality
0.3394271767308022,datasets2
0.339420935624802,96gb
0.33902241546807127,see
0.3385537024135488,gaze
0.33841796286910286,sensitive
0.33820918071105877,"1,140   195,560"
0.33815620215585873,sent
0.33812567308699487,geographically-dispersed
0.3380017704818882,total9
0.33777075427094483,5we
0.3376765914716208,deduce
0.3371294801080398,nameserver
0.33697175398365414,third-party
0.33674073528108983,context
0.3366424984716477,bayesdroid   hornyack
0.3366052971406737,front-end
0.33659565233502275,etc
0.33644666141991997,monitored
0.3363235604139134,investigation
0.3360326033842166,relevant
0.3359714253788315,here
0.3357843803684335,significant
0.33565457475484667,acoustic
0.33561992657994877,owner
0.3354525071080034,examine
0.33511080385608016,precise
0.3350164702098425,"13,345   password-guessing"
0.33493025483330535,denial
0.33484677855986367,manually
0.33459981520029936,first-order
0.3338005149782945,non-evasive
0.33377255061856054,jam
0.33375293494558345,owns
0.33367875746342407,ubuntu-specific
0.33366780286548725,blog9   contagio
0.3336104471715524,developed
0.33290147638354883,mayjuly   predator
0.33287293920510364,directly
0.3327967093248041,keller
0.33266632004257357,dnza
0.3325237723283946,keystroke
0.3324377365044293,mization   timization
0.3323093623413964,top-level
0.33214063736289,located
0.3319950694588127,colluding
0.33185911500034565,publicly-available
0.33122053631423143,tweaking
0.3312204515026074,consisting
0.3311341907861226,interface
0.33059537358857477,irb-approved
0.33031727352950024,half
0.3300939308500399,usenix
0.3299712658004773,www
0.3299309651179442,combination
0.3296936215860767,fingerprint
0.32950840939615256,merit
0.3293626567476748,inflation
0.3292986531514768,prior
0.3292513182221064,quite
0.3288046289288074,architec
0.3287241895985259,11/4/13
0.32871886218706065,counter
0.32838340410358685,significantly
0.3283075523300115,community
0.32772012131065664,"568,134"
0.3275519919517221,downstream
0.326889478075723,annual
0.326556285552081,personal
0.326400835480969,withdrawal
0.3263669583092583,eight
0.32636646682619264,mixing
0.3262579139473551,16th
0.32611639150447014,cid:15
0.3259912700822412,"1,250   cipients"
0.325534656926988,21-31   768m
0.3255130374521209,eschweiler
0.32530294127185,acquisition
0.32485535645494423,laboratory
0.3248447237817406,kid
0.3243500440845106,because
0.32433189040899335,"3,804"
0.3240590136362137,fake
0.3239950265670136,sybil
0.32343251355091857,lab
0.3228789518388006,rapid7
0.3227912749575179,better
0.3225687427382149,factor
0.322446747472967,family
0.3223947778765458,practical
0.322149200681881,setup
0.32212225789836596,ardilla
0.32195356362010263,volume
0.3217397475583794,legitimate
0.32139366258758795,retrieved
0.3209741642044565,proactive
0.3208195157369993,"1,602   sever"
0.32077464304002307,latest
0.32046355372924634,retrieval
0.3204575317336804,congestion
0.32015705989425003,per-flow
0.3199231034192729,length
0.319798431327494,ignored
0.3197859090500653,experimented
0.3196627345677372,prepared
0.31964499924975387,place
0.31940541059107697,6.3
0.31911293262104895,documentation
0.3184402581763376,300k
0.3184351877195961,seven
0.3183112548868736,nreapers
0.3180641803223588,24m
0.3178789188953604,routing
0.3177231288532465,privacy
0.31770839764794623,"759,273"
0.31703658236671706,malte   politician   spitz
0.3167596026371403,coun
0.31639622277114765,latter
0.3160676114741365,geolocation
0.3158953932448131,similarity
0.31577135972795956,"871,911"
0.31557665151490555,did
0.3154996700088173,pewny
0.3152429964460022,"18,19,25,47   michigan"
0.3149440449403943,dataset9
0.31482459725966383,p2p
0.3143155154431771,via
0.3142238849121512,cation
0.3138348360385388,recently
0.3135548750215373,instantiated
0.3133011434219815,response
0.31316062556022195,"13,991   14b   x-y"
0.31311455535622784,complete
0.31279984251289805,unclassified
0.3126936276557747,detour
0.3126224480850828,php
0.3125835112214433,e-commerce
0.31248537091770423,opti
0.3122197366407786,video
0.3119042018849526,console-based
0.31131573453994327,reverse-lookup
0.3113111704802139,06/11/2014
0.3110832730767262,"59,928,920   dos_dns_amplification-20130617"
0.3110670854711788,chicago
0.31085438686498257,wepawet
0.3108212995665762,ine
0.31052053252440354,prevent
0.31022922949014375,grows
0.3099141966630947,f-droid
0.3093204083406936,trending
0.3092518503033449,sso
0.3089636582769368,grouplens.org/datasets/movielens
0.30855540142495175,coreutils
0.30854326886953165,confirmed
0.3083722021497624,dom-based
0.3079726987851091,ucsd-nt
0.30787530433065824,isp
0.3078471254820265,"3,437   liked   publicly-visible"
0.30764386592341747,avenue
0.30728782498696333,compensate
0.307253312270908,exchanging
0.30716948455095533,allows
0.30665804301777644,form
0.3058356750455085,residential
0.3056679996354922,chosen
0.3054141829532999,researcher
0.3051834505193639,actual
0.30464808998934356,utilizing
0.30447330317746124,immediately
0.30422825335692,finder
0.3042249906833028,salary
0.30413774859658294,technology
0.30387569649336477,hidden
0.303252082992595,spandex
0.30301204340086274,leaseweb
0.30298664053935326,cho
0.3027701513429,related
0.30268826078620525,posed
0.3026712404612607,deposit
0.30259910230229786,rigorously
0.3025956549393613,frontal
0.3025176033141358,attack1   irc-based
0.3023282495958762,competition
0.3020531770864955,mascot
0.30178459232243954,chrome
0.30150912065602853,markov
0.3008056693393143,vector
0.30074455609486517,coverage
0.3006920326176047,geo
0.3003768017375877,ning
0.3003445259519507,orleans
0.30013837685922456,asn
0.2998836630048167,compared
0.2998619849644233,individual
0.29980278903567464,ured
0.29979615328807696,object
0.29970641694667816,"1,889   1-hop   social-neighborhood"
0.29940833752889195,transac
0.299206555115044,fiddler
0.29919362849933717,similarity-based
0.29914588905345896,managed
0.29873818917657424,dict
0.2986007935617598,rated
0.29796942299131546,biometric
0.2976662009849776,comprising
0.2969763340868909,recsys   yelp2
0.29680458489719147,session
0.2964870335074313,detecting
0.29573541243205487,username
0.29542299498873575,synchronization
0.2954172650571272,adopted
0.29531605301776953,libscout
0.2953104401508753,voicelive
0.29511938650595587,depositing   withdrawing
0.2950701622864539,plaintext
0.29502274415364277,relay
0.29491512582110446,"8,000"
0.2946805606140614,acfgs
0.2945438667190292,plausible
0.2945191972668288,idation
0.2943778108535173,mitigating
0.29424656372304403,interaction
0.2940286655591071,longitudinal
0.29401049905514537,questionable
0.2936751489946881,tree-likeness
0.29362753519604723,compute
0.29328531210349307,dropbox
0.29326362540680284,summary
0.2931674632459667,netapp
0.2930091344711163,apex
0.29300537014147254,itdk
0.29291476612787,stereo
0.2927183056843334,redirections
0.2925902819508402,widely
0.2919858873258477,instantiate
0.29193448756998236,quantcast
0.2918852754580514,1.1
0.29175362239832564,suspected
0.29157704375309434,iphone
0.291514290196767,r-isp
0.29148635931359657,untainted
0.29109974832806157,filtering
0.29105489854877253,libkqtime
0.2907654705475942,mented
0.2907496447696788,leaf
0.2902681951641042,myspace
0.2901465062129368,fixed
0.2897548132759781,gene
0.2894944669132219,school
0.2894484179878154,20pps   26kbps
0.28941529522289294,non-free
0.2891590581097979,sound-proof
0.28887302275178006,accumulating
0.28871222617366604,isps
0.28856691573457777,6as
0.28844560914135536,descending
0.28820701030094625,italy
0.2880313292424078,first-stage
0.2879785341701866,recognizing
0.2877471077185225,moment
0.2875018013861225,layout-based
0.2874174991266315,just
0.2872221204691977,directed
0.2868588072737706,acfg
0.286413341041989,dark
0.2862340587394153,amine
0.28620701960971373,attracting   awstats   storefront
0.28616878657655054,simplified
0.28612856656736846,pact
0.2859086805261518,cellaneous
0.28537880200537125,focus
0.28529231362337987,"2,294   servers2"
0.28417653959923167,extent
0.2838802846426643,tinctive
0.2838604944698543,uncover
0.2834281547582169,"1,000"
0.28327410291499866,categorized
0.28276239033075823,tact
0.2825562004404284,picture
0.2824699393451974,hosted
0.28246065608522575,get
0.28245413441425493,curiosity1   curiosity2
0.2818588980448898,biasing   zons
0.28185640550703683,frained
0.2817275577550621,relied
0.2816989893029925,mad
0.2816369373357798,representative
0.28146837450857687,draw
0.2813820668307173,publishes
0.281365143423181,simulation
0.2813322048935718,exploited
0.281231272176058,perimental
0.28112160899850486,encrypted
0.2810998128769751,feret   user-selected
0.280943659737644,seed
0.28093327728985196,rekeying
0.28092687000582073,"120,000"
0.2809074512452012,"96,995"
0.2806619191563655,categorize
0.2806078695325317,rer
0.28011644299705896,enumeration
0.27990784499272753,mined
0.27982795094750784,lower-bound
0.2795707591885484,today
0.27944064684958825,nontor
0.27929854768505136,nord=1   q=ip+address   sued
0.27925743971418815,span
0.2791411163674663,advertised
0.2791377748083386,"196,591   214,078   58,228   950,327"
0.27911528712852834,jpeg
0.2790062259678245,navigated
0.27879821901214485,protection
0.2787030130592411,development
0.27866459087891615,ip-to-as
0.2785967913747841,spammer
0.2783999950049426,revision
0.2783879381297467,ddos
0.2781951068180613,grou   minnesota   movielens1   plens
0.2781933991674034,ticipating
0.27814116156899865,avg
0.27802926729649424,worked
0.27796030424053103,begin
0.2779401225515468,vey
0.27791812402154886,telemetry
0.27772050655581876,non-bank
0.2776292773444047,spite
0.27745877943654873,bias
0.2773709544078528,asm
0.27732545573016304,recognize
0.27685664660271997,fying   milking
0.2768408721492555,equipped
0.2767683959748549,add-on
0.27648386803091696,phoenix
0.27640584824570824,interested
0.27634625526379747,plied
0.2762528181727086,radiation
0.27590396522739347,correlation
0.2757400805917193,nearly
0.27569098955387544,overall
0.27565439111087764,sugges
0.27562890606135565,design
0.2755865568852385,curiosity3
0.2755669663154626,shadow
0.2754981458463734,explanation
0.2753188849350609,landscape
0.27517711221136165,vocal
0.2751203707583764,redis7
0.2749385499147679,mneex
0.2746460654381515,ology
0.2746074664408863,commercial
0.27449448712939056,"3,590"
0.2743462176415504,example
0.2742010190686984,topolo
0.2741451269134404,socket
0.2739966189342494,20th   passivedns
0.27396035458939955,evasive
0.27386102517346095,dropbear_2014
0.273775140565667,international
0.27372270290493333,idle
0.2735136967812583,categoriza
0.27343802508291853,rendered
0.2732538294592822,"1,845,346   23,519,493   66,785,451"
0.2731614374071895,fetched
0.2730420310038437,scheme
0.27286782583242036,variance
0.2725230585700145,"1,176   1,649"
0.27224271616980006,getbulk   netbios   snmp
0.27207871926024996,aca   demic   unsampled   versities
0.27154741956632633,thereafter
0.27139955344889405,pad
0.2712193714557716,b-root   m-roots
0.2712116999206087,unmodified
0.27101573301466425,"55,000"
0.270820709581093,tracked
0.27074561314096895,insight
0.2707098326893345,archive
0.2707054046682318,wot
0.2706808291222811,"68,193   psr"
0.27042763166222755,"1,254,102"
0.27024028798515337,free
0.2700191333360533,facturing
0.2699831492895689,versary
0.2699191152047594,authorization
0.2698034043236705,mneper
0.26942729342900723,excep
0.2693227792895759,mit
0.26912649445602355,"2,065"
0.26902043419287947,cybercrimi   email-sending   suspension
0.26895054099942173,x86-64
0.268779629001261,firm
0.2685808804505569,driven
0.26854678710165464,why
0.26852861056361427,investigates
0.2680767036142572,entropy
0.2679896027507455,exe
0.2675976083324578,interviewed   well-respected
0.26753887067410137,non-monitored
0.2667332939647178,telecom
0.26668092308278935,treated
0.266412586563522,5-minute   70-cent   bonus
0.2663698840872916,exclusion
0.26604327132159195,sketch
0.2654462809537606,whole
0.2653590654809089,"15,000"
0.2653521246290454,unbounded
0.2650474317061323,pro
0.26470837614433274,16this
0.2646073223364394,scraped
0.2645735840416549,"324,313"
0.2644353997801407,mda   paris
0.2642866232566291,switzerland
0.2642762808213935,fourth
0.2642280888788036,msrc
0.26407938268278763,sql
0.26406992446591293,velocity
0.2640574297082622,emulator
0.2633129402257683,adop
0.2632356302319302,obsolete
0.26302480803225686,logins
0.26290897185516027,blacklisted
0.26290214487731145,visibility
0.26289589298439114,sures
0.26265199279613693,telnet
0.26254249489957315,assessment
0.26228602206777923,attack-enabled
0.26206157291390325,nexus
0.2615390968773305,addressable
0.2613813647921111,searched
0.2611941387315521,2.0
0.26116894887352204,conflicting
0.260897798455571,quired
0.2608750660073409,supported
0.2608423778812388,documented
0.2606314762028077,commonly
0.260590179281525,announcement
0.2604400085370312,"1,012,923   20,416   retweet   weibo"
0.26024016651770826,ations
0.2593835168445588,sive
0.25937219440304243,dbl   marchjuly   subscribed   surbl
0.2593297688786889,non-obfuscated
0.25924232674279224,anonymized
0.25922883447766454,larger
0.25921347254331056,sing
0.25902016647203413,diverge
0.2587936546777972,rapid7s
0.2586296976071819,sop-related
0.2583720096718424,inserted
0.2582426040391277,single-homed
0.25823586352628786,nor
0.2581413582099332,median
0.258124767752186,conservative
0.25799174955299237,engaged
0.2577710558330183,6tb
0.2577268195478044,belief
0.2576966277299171,examined
0.2576227368900217,aggregate
0.25737121086721115,refinement
0.25733698704139674,achieve
0.2571458446177886,ama
0.25712736030638966,zgrab
0.2570702349303178,riod
0.2570588340083333,2016-03
0.2569972538583216,explain
0.25680927982118906,apart
0.25675716585377395,oper
0.2567306603671683,replay
0.2566874938645523,smart
0.25665511060066315,select
0.2565904842956188,held
0.2565431478876042,imple
0.2564530221059858,ded
0.25633541527586745,epoch
0.2562877549654736,fabricating
0.25618120306499326,freely
0.2560509175338127,csf00csf14   p08s   p15   sympo
0.25591073534100356,german
0.2558420158983368,symbol
0.2557173813780053,tried
0.255557130932891,contribution
0.25530097238614163,shodan
0.2551419178667398,tagged
0.25506371344668366,index
0.25492040633281765,removal
0.2548495167592485,ending
0.2545803694957576,25th
0.2544917660863702,ultimate
0.25427804769220846,grounded
0.25427745700085264,demographic
0.25399369846797026,proxying
0.25395564089205824,outsourced
0.25392224418040227,tain
0.25377767499336534,assign
0.2535500482599413,esti
0.25353772097946853,geoff   hus   ianas
0.25348646832011124,very
0.25341534190965664,drop
0.25335281504791163,"0.2b   12,571   earlier2"
0.25331349166228684,editing
0.2531679225706081,authoritative
0.2529308435400462,erating
0.25290783779202686,bulletin
0.25284096675736994,best-effort
0.25272752764428236,sub-pages
0.25264791821389065,embed
0.2525071785948639,4.2
0.25216631773284076,classi
0.2520753776147782,info/tags
0.2520613784998623,meek-amazon   meek-google
0.2519231363077927,quest
0.25189782265325356,paigns
0.2517059172638418,administered
0.25146998728383624,choose
0.25123367009979425,connecting
0.2512022149569292,2.4
0.25117726083454384,nals
0.25086593683516617,"47,940"
0.25026573256085,preprocessing
0.2500469649703305,mneperex
0.2499928964079387,completeness
0.2498415537814023,"4,912,142"
0.2497631069788817,variant
0.24962746951061915,currency
0.24924362544604178,appearance
0.24912898792825594,netflow
0.24900045574240307,varying
0.2489277347894819,gambling
0.24847997209807546,would
0.2480797385233005,mailbox
0.24806874039956428,plifiers
0.24785456234479075,breaking
0.2477706306960357,usc
0.2476155435278196,headless   javascript-capable   webkit-based
0.24758817627917662,subject
0.24725134065089535,distinctive
0.24724312725439856,machinery
0.24722866942483002,effect
0.2472063455019047,broader
0.2470362629191311,scale
0.2470325236068682,advice
0.24694785550253176,undermines
0.24689346774125195,paris-traceroute
0.24671293406286648,mnegenex
0.24668572892963359,"1,015   mone"
0.24661351063898004,obfs3   obfs4
0.246326372372104,config
0.24624130420155724,bers
0.2462258996441835,namely
0.2461165279206326,sec11   sium
0.24609701252499327,authorize
0.2456939308035334,lenge
0.24563312953877556,abling
0.24556022743200157,cycled
0.2451437847032799,considerable
0.2450661698741834,browse
0.2450290670751961,france
0.24497103778153076,injection
0.24486216696906954,30-45
0.2448514609081049,competitor
0.2448444750071326,respond
0.24476245120798978,hierarchical
0.24472267447624488,instrument
0.24452358252032852,intended
0.24447202902234402,owned
0.2444673296867695,repeating
0.24433965830208254,"1,351,852"
0.24397777421247896,prevalent
0.24390408098856456,granted
0.24373708916996714,app-level   review-level
0.24366922338754843,licious
0.24365370262264258,manu
0.24334579227068537,analyzes
0.24333575775661118,corporation
0.2432619150167365,composition   suc
0.24325328258508536,1.2
0.24318411612825042,lexical
0.24294990189115162,indexed
0.2429385307474756,time-series
0.24265911980524635,november
0.24262063413349685,router-level
0.24247781439382643,qualitative
0.24245390008618747,distribute
0.24224495908013086,"286,000   ims   one-week"
0.24215430924672107,jessie
0.24200740399349363,meeka   meekg
0.2419738893910754,anti-virus
0.24173068560482275,verisign
0.24163331613319183,alexa8   slitheen
0.24163028281347043,ubuntus
0.24157532923028097,weakness
0.2415123366367488,libreoffice   matroska   postscript   spreadsheet
0.24107481395595354,collaboration
0.24088275235422404,encryption
0.24052673981860218,repre
0.24046897484854063,dialog
0.24010959380352492,sketching
0.2397305477384701,world
0.2395982453651119,val
0.23935594196599014,tiple
0.23899227328342393,biological
0.23886052581657374,mtas
0.2386655483417819,bff
0.23848799556938263,resulted
0.23841585155769207,it55w   ommended
0.23811840928523614,verify
0.23807912885857752,green
0.238055353353871,extraction
0.23802132309381593,ory
0.23801741292995687,"30,000   obfsproxy3"
0.2377439487474434,picked
0.23771559180722726,religious
0.2376023211459462,consolidate   mated
0.23736760286366337,sur
0.23711469451662592,infiltrating   tization
0.23705478143635791,"16,173   738,479   prescription   productsprimarily   webservers"
0.23691773001696034,improving
0.23662191999492344,kit
0.23652192000962113,viewer
0.2364592974992982,cert   periments
0.23606605956720017,deserves
0.2358784678750405,justify
0.23575767689091381,corrected
0.23572710773573557,demonstrate
0.235443379438569,mavroforakis   network1
0.23540899960514766,"20,026   34,893   9,944"
0.23525378602206884,outperforms
0.23509342594099628,accidentally   placing
0.23466357140356345,publication
0.23451485739572897,assemble
0.23449799138818755,obfsproxy4   torb   torc
0.23447625629268454,recruiting
0.2341952972789749,together
0.2337830490284103,vided
0.23355525882777112,inten   sideloaded
0.2333006008237467,affiliated
0.23329261363187878,tinct
0.23318542415669424,rarely
0.23306060626787464,nov
0.23273338236551397,hinders
0.23248300905049987,smartphone
0.23241344686125395,non-existent
0.23238792253693313,systematic
0.23225640788632168,automatic
0.23217490966468954,analyse
0.2321519154492712,delegation   ton
0.2319826062592105,till
0.23197316773128535,color   experimentally
0.23192994917630436,none
0.23184909796852293,hijacking
0.23183980714386382,produced
0.23165617649272977,der
0.2311906471105414,corre
0.2311880132690592,avail
0.23093822313914183,anomaly   extreme
0.2308416297434574,cid:96
0.23073604629016595,fuzzer
0.2301995144652001,mul
0.23010175817259326,cycle
0.22976640562589298,rewarded
0.22937623091195725,crowdsourcing
0.22931716170370603,part
0.22894950661505578,sybillimit
0.22894045229764654,executed
0.2287938276155865,cdns
0.22850815677021172,exam
0.22848582305134346,institute
0.22845760151605915,recording
0.22839305578707386,continually   expands
0.22836339296574643,habit
0.228196919694885,"42,042   42,902   trustmanagers"
0.22806670646515698,trast
0.22797512160072556,stanford
0.22785741326779807,farming
0.22757965939054114,monitoring
0.2274373166251916,follows
0.22734507990852934,includ
0.22714610667753943,date
0.22705473184414773,exercise
0.22676190576211366,improves
0.2267377462652241,border
0.22660412146118136,accepted
0.22608746200935384,lib
0.2260466058790234,tremendous
0.22590189367916436,tora
0.22583110298021306,quirk
0.22579031519763126,leveraging
0.22575033608043668,threshold
0.22560663339494735,5http
0.2255082714178813,explained
0.2254481412907887,succeed
0.22540353802072996,agent
0.22527055840967014,symposium
0.2252670265861667,promise
0.22486880976530985,try
0.22479220670369793,viewing
0.22413771437515342,qotd
0.22409198418440773,monetization
0.22396146536714184,coordinate
0.22379719385573305,mem
0.2237511107697478,remarkable
0.22375078132746443,heterogeneous
0.2233993739268521,harvesting
0.22339174612413368,relate
0.2233905657110563,fol
0.223212493654652,bluecava1   iovation2   lyzed   threatmetrix3
0.22308867589718084,towards
0.22295392800523486,recruited
0.2227148206752898,window
0.2225358254669983,gowalla
0.22252985196409739,reverse
0.2224634000431751,carefully
0.22227960885229742,contributed
0.22197595368229284,verified
0.22196427550778827,retaining
0.22181032299162784,cam
0.2213549105332496,formation
0.22125854198887684,updated
0.22074380690702378,merges
0.22055865473122277,focussing   ipv4-address-space-wide   zgrab/zmap
0.2204688037065222,ethical
0.22044442659180935,collapse
0.2204078554522574,signal
0.2203451928398062,clicking
0.21990574351648987,laptop   processor
0.21982725329559077,"21,000"
0.21975643815509152,familiar
0.21966667173515955,chal
0.2194865056931217,theory
0.21943275384265906,cloudpiercer
0.21937220694047177,backbone
0.21912275885612292,master
0.2190231160752004,deliberately
0.21892831364022886,webmail
0.2187323335553058,900k
0.21817068877819645,ongoing
0.2180801393345107,brightkite
0.2178820348887613,complaint
0.21784857316141776,mix
0.21774736006581843,secondary
0.2176862586706708,february
0.21746983523897295,delivered
0.21729677801391106,replied
0.21703544200595973,roth-peranson
0.2169500697264363,uninitialized
0.21692917230706146,june
0.21664718709847908,encourage
0.21663086033044449,acqui   grammable   plcs   scada   supervisory
0.21661429126203882,surveyed
0.21652901386439344,dormant
0.21649192814940257,ranked
0.21639822298033798,pick
0.21623162498211929,overt
0.21619960910096203,ported
0.21575540377314245,uni
0.2156665915251431,associ
0.21542834677520759,reduce
0.21526630961743695,origin
0.21516104188201787,core
0.21509212673232694,136k   69k
0.21493587681188814,"1,781,962   3,275,635"
0.21478332712613896,torrent
0.21465798699976169,shared
0.21442574114595042,epicrec
0.21436138412314165,forced
0.21428395299844494,syntactic
0.21422947953326277,payment
0.21395957174042288,center
0.21388524876065007,pluggable
0.21382715567103247,exploiting
0.21381737917528693,entity
0.21379243977462795,paying
0.2137503241189282,dkim
0.2136577696900433,"52,986   interface-level   numbered   unicast"
0.21327523469409235,requested
0.2130802881930335,dom
0.21291588248140075,ming
0.21289912152863824,insert
0.21289454406971864,profile
0.21279233493348979,shortly
0.21269820852190494,now
0.21247500563554356,possibly
0.21245154282093184,notation
0.21237553249899813,equal
0.21175268531206018,bot
0.21170170010952513,endorsed
0.2116605187495548,chargen
0.21137364231037703,developer
0.21135835047680096,relative
0.2113182586046744,earlier
0.2109742330609954,closely
0.2109600257342063,salient
0.21076308163415985,offensive
0.21069240509541723,california
0.210679664579297,asking
0.21054022143039788,journalistic
0.21051288306632363,initiated
0.21041526789802073,mate
0.21033442076499217,svm
0.21008656795480835,uation
0.20967814909864524,triggered
0.20957995065670287,ciphersuites
0.20949010792734885,registrar
0.2093112430557458,granularity
0.20929725531902274,genus
0.20918050551480688,checking
0.20906000030936556,honeypages
0.20866069688660502,brief
0.20863773143925649,exhibiting
0.2084452550643915,tension
0.20833432912826652,subtle
0.20817205337556072,nonce
0.20812390789833782,manufacturing
0.20805590998762616,fetch
0.20801907655191984,drive-by-download
0.20783072171786818,allowed
0.20779303815743178,debian   empirically
0.20752425345930064,closer
0.20745249587383294,sev
0.20738022975548998,persistence
0.20725825143410642,live
0.20717497907812352,in-the-middle
0.20707825386650222,administrator
0.20692600299815822,mind
0.20691702033398102,expression
0.20685401981539742,practicality
0.20623671914812172,failure
0.2061718894840296,multipath
0.20617067699849348,honeypot
0.20600368499480823,short
0.20535056085444395,programmer
0.20534037763962912,partial
0.2051194546850006,protected
0.20511822920032038,isting
0.20510415389552514,interleaf   undesirable
0.20492388658112584,defect
0.20484945614664482,typical
0.20457497050422035,lie
0.20448289579050774,spf
0.2044411033576779,ssdp
0.2042063290456296,renderer
0.20397738009292332,comprehensively
0.20375075918279703,unfortunately
0.2035883105086319,handshake
0.2035445877713426,potentially
0.20347429550619345,regarded
0.20336085172666302,"15,304   csdn   pii-associated"
0.20316696724945588,fea
0.2029738231016945,sop
0.20295406120285084,operational
0.20293704036436874,advertise   miscreant
0.20276753380694948,counterfeit   niche   ventions
0.20262208210981225,characterize
0.20260467191590878,absence
0.20257434098918045,coppa
0.2023297876693467,april
0.2022687197269514,hulk
0.20213829920278242,regular
0.2019480204172905,risky
0.20187458797679522,taking
0.2016079403470122,safety
0.2015366306944586,completed
0.20123716800681174,interval
0.20123549031771928,apis
0.20120409466299913,brings
0.20089033506941203,homepage
0.20064466077456306,offer
0.20045656459981837,cbsp
0.2004552597880183,ourselves
0.20029553992162186,billion
0.20028497251608798,nique
0.20006295820031642,cent
0.19985876284322443,appearing
0.19964001327021408,nasa   sedac
0.19958490502223455,ott
0.1994866059441642,archipelago
0.1994550332601053,interview
0.19941865295675523,office
0.19925559069424953,assigned
0.19923015073114445,collusion
0.19903677966553107,passive
0.19903231932403334,saw
0.19890375250688205,testing
0.1988779123894169,playing
0.19885648966396302,obfuscator
0.19853442061534537,revealed
0.1985015225504531,client/server
0.19843935623216302,puter
0.1983851264514359,drug
0.1981578141391035,firefox
0.19808151940242857,calculate
0.19797079176861715,targeting
0.19768068251492713,ntp
0.19764055265988445,adult
0.19752142586518806,post
0.19724120529190475,checked
0.19720802997130477,throughout
0.19713848332143916,continued
0.19709349936913517,7-month
0.19675845089752209,auto
0.19663826095395107,federal
0.19655155010496272,mp3
0.19654227658143508,mplayer
0.19642638442566263,tication
0.19639252729260154,authentication
0.19624928858821192,gerprinting
0.19623015045473916,reference
0.19611982566589214,political
0.19591375102957592,identity
0.1958519402403858,illustrates
0.19578336567358226,advantage
0.19571264272398045,restricting
0.19543304008003462,multiplication
0.1951694191270977,onion
0.1949004591596739,understudied
0.1948921299898834,correct
0.19455397617156675,wanted
0.19447130288904918,sweep
0.19431564128797715,forwarded
0.19422786811551765,sentence
0.19416748562323313,electronic
0.19415922264025384,flash
0.19407794973177914,reporting
0.1939240956369112,regarding
0.19368530844246992,bug
0.19336817240466986,eral
0.19315268396619087,schema
0.19312976875187518,attachment
0.19297567807093577,stateful
0.1927291608979794,partici
0.19270633577408433,controlled
0.19259562838748467,trusted
0.1925850854492067,authen
0.19228184626144046,proceeding
0.19219974670818019,application-layer
0.19210066042019258,mining
0.19203068663687897,pant
0.1920222595027916,news
0.1920073575826654,eval
0.19198807236483903,obfuscators
0.19182749327624407,doe
0.19182669529974083,audit
0.1913440390970217,densely-populated
0.19112630426119476,rec
0.19101786669211282,mainly
0.19097220691012215,tom
0.1909512082590774,collectively
0.1909395245312342,connect
0.1905286715328571,action
0.19050940005687253,"71,000"
0.1900922604523079,ttl
0.189733605601258,guess
0.18973097061436006,sharing
0.1896170152108422,printer
0.18938375607780703,product
0.18931868086752712,brand   pability   sixteen
0.18927016942044766,despite
0.18897780173085793,appropriate   notion
0.18880484475743317,eckersley
0.18864012242128259,opening
0.18839461846721084,gener
0.18838873991494404,compromise
0.18830882933272164,examining
0.18826934438134618,until
0.18816854537423008,wide
0.1879787945712151,pairwise
0.18786919095087368,eling
0.1878396148259144,implication
0.18751320561310694,rithm
0.18746477207672688,intent
0.1874400180971584,architecture
0.18715966535456596,storing
0.1869278905139434,registry
0.18684155189549634,looked
0.1866602647583035,cdn
0.18639459137675318,ana
0.1863897994936732,topic
0.18561488932594422,success
0.18549800377219552,1e+06
0.1853204209749288,virtual
0.18522455633786833,industry
0.1851969248526273,another
0.18509881945833945,generate
0.1850979421332545,par
0.1848240902715479,redirecting
0.18465233678522575,cluster
0.18385598875251005,manage
0.18374167242112377,measuring
0.18365536283727954,screenos
0.18356773127090462,intersection
0.18331350017213874,execution
0.18326856545466969,sition
0.18319736239588771,fin
0.1831853525705174,transport
0.18315382200148803,derived
0.18307077370197794,avoid
0.18300150826482822,suffer
0.18292410172861473,accept
0.1825452884526836,shed
0.18253774486625637,guarantee
0.18239275414627307,offered
0.1822264876980711,factory
0.1820468793227535,vast
0.18198799374858593,purchase
0.18189072652241747,embedded
0.18152804517875304,readiness   tld
0.18150445725545009,obtaining
0.18145160622025158,intervention   undermine
0.18076577088833745,deliver
0.1807104879343447,attribution
0.18031660790155252,conference
0.18023648247034238,algo
0.1802352979955852,eavesdropping
0.1802304082544177,connected
0.17992002130887333,chose
0.1798647723480482,stealing
0.1797294434038634,changed
0.17955859457032086,cubic   portal
0.17940666911533557,nlp
0.17936657286291852,rest
0.1793606976912965,subsequent
0.17928545167189544,opportunity
0.17899922359129386,directory
0.17886510829257032,scaled
0.1787005572549393,ieee
0.17857489437245788,iors
0.1784114311765769,body
0.17830181661042535,contact
0.17825842860439775,originally
0.17808128992350172,appear
0.17800189023468965,introduced
0.1777940591048282,speaking
0.1777825083946593,topologically
0.17775943860317456,width
0.17752735148710028,stable
0.17751677870678487,problem
0.17745887792810863,expect
0.17741698536732875,improved
